tx_power_max,tput_airtime_tx,avg_util_rx_other_bss,avg_util_unknown_wifi,avg_util_non_wifi,pq_tpt_diff,avg_util_all,avg_nclients,airuse_by_len,retry_by_req,pq_air_diff,pq_airuse,pq_length,pq_max_used,pq_requested,pq_retried,pq_rtsfail,pq_throughput,wirelink_dl,tput_parametric,chanutil_intf,num_streams,band,avg_rssi,txrate_by_streams,rxrate_by_streams,txrate_by_wandl,rxrate_by_wandl,download,download_norm
8,0.705130713,0.074052446,0.006728934000000001,0.0012430610000000002,0.0,0.10652143,2,0.010416666666666666,0.0,5.0,6.0,576,0.0,3.0,0.0,0.0,1,90.0,100.09775704669802,0.08202444099999999,2,5,-71.0,100.0,12.0,2.2222222222222223,0.26666666666666666,14.833,0.1648111111111111
8,0.622331793,0.12366588,0.029901903,0.001202052,7253.0,0.19852023,2,0.019097222222222224,0.0,1334.0,11.0,576,0.0,5.0,0.0,0.0,1,90.0,109.27387849323867,0.154769835,2,5,-69.0,135.0,12.0,3.0,0.26666666666666666,25.4,0.2822222222222222
8,0.5287573170000001,0.045178022000000005,0.004636347,0.0009003189999999998,0.0,0.16249187,16,0.012152777777777778,2.0,0.0,7.0,576,0.0,5.0,10.0,0.0,25,90.0,147.1300518768091,0.050714688,2,5,-59.0,162.0,12.0,3.6,0.26666666666666666,20.774,0.23082222222222223
8,0.5287573170000001,0.045178022000000005,0.004636347,0.0009003189999999998,37.0,0.16249187,16,0.012152777777777778,2.0,32.0,7.0,576,0.0,5.0,10.0,0.0,25,90.0,147.1300518768091,0.050714688,2,5,-59.0,162.0,12.0,3.6,0.26666666666666666,20.774,0.23082222222222223
8,0.197458596,0.02526981,0.003127481,0.000663967,0.0,0.53060156,16,0.06770833333333333,0.18181818181818182,0.0,39.0,576,1.0,22.0,4.0,1.0,62,90.0,54.92190978524712,0.029061258,2,5,-57.0,150.0,12.0,3.3333333333333335,0.26666666666666666,22.516,0.2501777777777778
8,0.197458596,0.02526981,0.003127481,0.000663967,15.0,0.53060156,16,0.06770833333333333,0.18181818181818182,8.0,39.0,576,1.0,22.0,4.0,1.0,62,90.0,54.92190978524712,0.029061258,2,5,-57.0,150.0,200.0,3.3333333333333335,4.444444444444445,22.516,0.2501777777777778
8,0.216522504,0.02784626,0.007333565,0.000624881,0.0,0.47941944,19,0.05381944444444445,0.1111111111111111,0.0,31.0,576,1.0,18.0,2.0,0.0,77,90.0,59.313958612996515,0.035804706,2,5,-57.0,135.0,3.0,3.0,0.06666666666666667,23.77,0.26411111111111113
8,0.14188032,0.026258133,0.001641255,0.000730315,28289.0,0.5523551999999999,20,0.003472222222222222,0.0,5205.0,2.0,576,0.0,1.0,0.0,0.0,0,90.0,20.327611993344004,0.028629703,1,5,-58.0,180.0,200.0,2.0,2.2222222222222223,12.594,0.13993333333333333
8,0.18826506,0.032825276,0.002684595,0.001992458,18584.0,0.5008166000000001,20,9.039930555555555,0.015209896572703305,2885.0,5207.0,576,31.0,4931.0,75.0,114.0,28289,90.0,26.7908905460207,0.037502329,1,5,-58.0,200.0,200.0,2.2222222222222223,2.2222222222222223,18.708,0.20786666666666664
8,0.202621338,0.029626332,0.004151006,0.001138573,9699.0,0.49486518,19,4.03125,0.005073280721533258,2265.0,2322.0,576,15.0,1774.0,9.0,59.0,9705,90.0,29.616365463824877,0.034915911,1,5,-59.0,200.0,180.0,2.2222222222222223,2.0,15.361,0.1706777777777778
8,0.590015196,0.032222975,0.00147449,0.00038864,524.0,0.07442756,18,0.09895833333333333,0.0,3978.0,57.0,576,0.0,21.0,0.0,2.0,6,90.0,87.49823254550331,0.034086105,1,5,-55.0,200.0,150.0,2.2222222222222223,1.6666666666666667,18.414,0.2046
8,0.30550257,0.022867309,0.009399638,0.0008768830000000001,507.0,0.3905527,18,7.005208333333333,0.001745962461807071,4010.0,4035.0,576,19.0,2291.0,4.0,72.0,530,90.0,44.53970744570326,0.03314383,1,5,-58.0,200.0,200.0,2.2222222222222223,2.2222222222222223,35.068000000000005,0.3896444444444445
8,0.5915989979999999,0.042489555,0.000333956,0.0008719960000000001,23.0,0.08266778,17,0.043402777777777776,0.08333333333333333,20.0,25.0,576,1.0,12.0,1.0,0.0,23,90.0,75.22282346090788,0.043695507,1,5,-60.0,180.0,135.0,2.0,1.5,46.661,0.5184555555555556
8,0.609690515,0.023626946,0.0,0.000710879,17785.0,0.062566094,17,0.008680555555555556,0.0,3020.0,5.0,576,0.0,2.0,0.0,0.0,0,90.0,78.76922569164628,0.024337825,1,5,-59.0,150.0,200.0,1.6666666666666667,2.2222222222222223,46.70399999999999,0.5189333333333332
8,0.295869708,0.02999952,0.0014305479999999998,0.000489218,7267.0,0.36125588,22,5.251736111111111,0.05025445292620865,71.0,3025.0,576,31.0,3144.0,158.0,34.0,17785,90.0,46.192771923402724,0.031919286,1,5,-61.0,150.0,200.0,1.6666666666666667,2.2222222222222223,22.495,0.24994444444444447
8,0.02708613,0.07009918,0.009173498,0.000941747,25001.0,0.6599043000000001,22,5.375,0.03127155667969648,2896.0,3096.0,576,31.0,4349.0,136.0,95.0,25052,90.0,4.25665794741453,0.080214425,1,5,-59.0,150.0,135.0,1.6666666666666667,1.5,21.419,0.2379888888888889
8,0.24290946,0.044596534000000014,0.002840562,0.000417931,43558.0,0.4301006,21,0.3472222222222222,0.42105263157894735,4425.0,200.0,576,2.0,95.0,40.0,3.0,51,90.0,38.27498146431077,0.047855027,1,5,-59.0,150.0,150.0,1.6666666666666667,1.6666666666666667,11.465,0.12738888888888888
8,0.250830414,0.02778727,0.000469647,0.000262651,43579.0,0.46129954,17,8.02951388888889,0.08733280881195908,4580.0,4625.0,576,31.0,7626.0,666.0,124.0,43609,90.0,39.995173912639395,0.028519568,1,5,-60.0,135.0,200.0,1.5,2.2222222222222223,43.312,0.4812444444444444
8,0.13768191,0.03637008,0.000857283,0.000305615,30.0,0.5870201,17,0.078125,0.6818181818181818,43.0,45.0,576,1.0,22.0,15.0,1.0,30,90.0,22.1999494233925,0.037532977,1,5,-55.0,180.0,150.0,2.0,1.6666666666666667,30.519,0.33909999999999996
8,0.1582245,0.026190056,0.0007186860000000001,0.000263648,0.0,0.564195,17,0.003472222222222222,0.0,0.0,2.0,576,0.0,1.0,0.0,0.0,0,90.0,25.637302645601846,0.027172391,1,5,-56.0,180.0,6.0,2.0,0.06666666666666667,44.20399999999999,0.49115555555555546
8,0.142498674,0.032524697000000005,0.002331492,0.000414943,311.0,0.58166814,17,0.003472222222222222,0.0,1628.0,2.0,576,0.0,2.0,0.0,0.0,0,90.0,22.686239210859704,0.035271132000000004,1,5,-59.0,180.0,200.0,2.0,2.2222222222222223,29.208,0.32453333333333334
8,0.6123261329999999,0.027503576,3.2200000000000003e-05,0.000420864,7742.0,0.05963763,17,2.829861111111111,0.0168506682161534,971.0,1630.0,576,14.0,1721.0,29.0,20.0,311,90.0,98.68500482725247,0.027956663,1,5,-59.0,180.0,200.0,2.0,2.2222222222222223,21.413,0.23792222222222223
10,0.50798448,0.16567414,0.01476178,0.0015031379999999998,8047.0,0.2955728,5,4.515625,0.08630527817403709,2552.0,2601.0,576,29.0,1402.0,121.0,36.0,8053,90.0,33.92103518168898,0.181939058,1,5,-63.0,2000.0,2000.0,22.22222222222222,22.22222222222222,8.047,0.08941111111111112
10,0.551031732,0.12243778,0.012897155,0.0015485420000000002,219.0,0.24774252,5,0.08506944444444445,0.0,1820.0,49.0,576,0.0,19.0,0.0,0.0,6,90.0,38.114168602212494,0.136883477,1,5,-59.0,2000.0,60.0,22.22222222222222,0.6666666666666666,8.142000000000001,0.09046666666666668
10,0.497628126,0.12162493,0.0185903,0.001815746,178.0,0.29707986,6,3.2447916666666665,0.026696329254727477,148.0,1869.0,576,6.0,899.0,24.0,34.0,225,90.0,32.6074286683617,0.142030976,1,5,-62.0,2000.0,2000.0,22.22222222222222,22.22222222222222,9.379,0.1042111111111111
10,0.489608262,0.11724214,0.010067538,0.001795642,7429.0,0.30599082,6,3.501736111111111,0.07492195629552549,688.0,2017.0,576,12.0,961.0,72.0,28.0,403,90.0,28.288611117169115,0.12910532,1,5,-60.0,2000.0,1800.0,22.22222222222222,20.0,9.361,0.10401111111111112
10,0.511273062,0.12329506,0.010324287,0.002361968,7831.0,0.28191882,6,4.696180555555555,0.09620991253644315,2690.0,2705.0,576,29.0,1372.0,132.0,45.0,7832,90.0,32.41924755232931,0.135981315,1,5,-60.0,2000.0,810.0,22.22222222222222,9.0,8.728,0.09697777777777777
10,0.563161878,0.11432798,0.012279892,0.001340539,23.0,0.22426458,6,0.026041666666666668,0.0,8.0,15.0,576,0.0,7.0,0.0,0.0,1,90.0,34.012929633821116,0.12794841099999998,1,5,-59.0,2000.0,60.0,22.22222222222222,0.6666666666666666,9.126,0.10139999999999999
10,0.430194087,0.15702020000000005,0.01255936,0.001843888,122.0,0.36200657,7,0.03993055555555555,0.0,839.0,23.0,576,2.0,12.0,0.0,0.0,24,90.0,25.994646941026886,0.171423448,1,5,-61.0,2000.0,2000.0,22.22222222222222,22.22222222222222,9.117,0.10130000000000002
10,0.439838856,0.14591379999999998,0.015962172,0.001747377,8071.0,0.36129016,6,1.4965277777777777,0.044412607449856735,1951.0,862.0,576,13.0,698.0,31.0,11.0,146,90.0,26.707970833454,0.163623349,1,5,-61.0,2000.0,2000.0,22.22222222222222,22.22222222222222,7.506,0.0834
10,0.389508525,0.14426035,0.012073492,0.001770659,7756.0,0.41721275,6,4.883680555555555,0.08611111111111111,2588.0,2813.0,576,29.0,1440.0,124.0,47.0,8217,90.0,27.325855304117194,0.158104501,1,5,-62.0,1350.0,2000.0,15.0,22.22222222222222,8.462,0.09402222222222222
10,0.495874044,0.12623762,0.015242057,0.001590443,304.0,0.29902884,6,0.390625,0.0743801652892562,1081.0,225.0,576,8.0,121.0,9.0,3.0,461,90.0,35.381768614354655,0.14307012,1,5,-60.0,2000.0,810.0,22.22222222222222,9.0,9.31,0.10344444444444445
10,0.49287996,0.11587747,0.011520964,0.001567361,157.0,0.30235559999999995,6,2.267361111111111,0.10869565217391304,1299.0,1306.0,576,3.0,644.0,70.0,10.0,157,90.0,35.812880921781904,0.128965795,1,5,-61.0,2000.0,2000.0,22.22222222222222,22.22222222222222,6.94,0.07711111111111112
8,0.430276995,0.09563269,0.001016517,3.2200000000000003e-05,7398.0,0.37191445,6,6.560763888888889,0.05137186223000584,2825.0,3779.0,576,18.0,1713.0,88.0,15.0,9782,90.0,76.39317052745504,0.096681431,2,5,-67.0,90.0,200.0,2.0,4.444444444444445,9.432,0.1048
8,0.6004402289999999,0.10748522,0.0015408879999999998,2.8300000000000007e-05,2215.0,0.18284419,6,1.65625,0.06818181818181818,360.0,954.0,576,9.0,440.0,30.0,8.0,2384,90.0,106.97908635169141,0.109054426,2,5,-67.0,120.0,200.0,2.6666666666666665,4.444444444444445,9.445,0.10494444444444445
8,0.6024852629999999,0.11327185,0.002104318,5.76e-05,86.0,0.18057193,6,2.28125,0.024096385542168676,1278.0,1314.0,576,3.0,581.0,14.0,10.0,169,90.0,119.53155406043155,0.11543378,2,5,-66.0,135.0,200.0,3.0,4.444444444444445,9.119,0.10132222222222222
8,0.569103435,0.13542847,0.006097162,0.000102531,9632.0,0.20766285,7,0.0625,0.2,3431.0,36.0,576,8.0,25.0,5.0,2.0,83,90.0,119.2663673714201,0.141628163,2,5,-62.0,135.0,200.0,3.0,4.444444444444445,9.247,0.10274444444444444
8,0.379712556,0.11085659,0.004504214,8.49e-05,9655.0,0.39809716,9,6.019097222222222,0.013929193267556587,3293.0,3467.0,576,28.0,1723.0,24.0,23.0,9715,90.0,79.85490723976258,0.115445752,2,5,-63.0,135.0,162.0,3.0,3.6,9.484,0.10537777777777778
8,0.519439464,0.039190184,0.002164864,0.000507771,13.0,0.15284504,18,0.4444444444444444,0.0297029702970297,2084.0,256.0,576,0.0,101.0,3.0,0.0,420,90.0,174.89131651640497,0.041862819,2,5,-55.0,162.0,200.0,3.6,4.444444444444445,18.095,0.20105555555555554
8,0.217259928,0.033320412,0.002780037,0.000326144,10144.0,0.48860008,18,4.0625,0.017763845350052248,175.0,2340.0,576,19.0,1914.0,34.0,37.0,407,90.0,72.49641464013023,0.036426593,2,5,-56.0,180.0,200.0,4.0,4.444444444444445,18.501,0.20556666666666668
8,0.15032879999999998,0.06023081,0.002343459,0.000565359,12328.0,0.572968,17,4.366319444444445,0.05080440304826418,2971.0,2515.0,576,11.0,1181.0,60.0,35.0,10551,90.0,50.81900080544639,0.063139629,2,5,-54.0,135.0,200.0,3.0,4.444444444444445,10.786,0.11984444444444443
8,0.199880406,0.05924709,0.000353487,0.000492147,6642.0,0.51791066,17,9.524305555555555,0.03198458574181118,822.0,5486.0,576,17.0,2595.0,83.0,92.0,22879,90.0,61.420201387130135,0.060092724000000014,2,5,-60.0,180.0,200.0,4.0,4.444444444444445,21.587,0.23985555555555554
8,0.564040822,0.05383651,0.010672973999999998,0.000258768,16231.0,0.123287976,16,8.097222222222221,0.06116207951070336,4618.0,4664.0,576,6.0,1962.0,120.0,87.0,16237,90.0,187.24474680007185,0.064768252,2,5,-55.0,150.0,200.0,3.3333333333333335,4.444444444444445,18.838,0.20931111111111111
8,0.484423245,0.032799035,0.005344283000000001,0.000401334,12.0,0.21175195,16,0.0798611111111111,0.0,26.0,46.0,576,0.0,21.0,0.0,0.0,6,90.0,149.19764103226674,0.038544652,2,5,-61.0,162.0,200.0,3.6,4.444444444444445,20.635,0.2292777777777778
8,0.557087805,0.042055063,0.006825598,0.000627877,19.0,0.14101355,15,0.034722222222222224,0.625,13.0,20.0,576,0.0,8.0,5.0,0.0,18,90.0,183.9003441640549,0.049508538,2,5,-50.0,150.0,12.0,3.3333333333333335,0.26666666666666666,17.444000000000006,0.19382222222222228
8,0.583646418,0.06514999,0.004859958,0.000525348,37.0,0.13150398,13,0.057291666666666664,0.0,31.0,33.0,576,0.0,13.0,0.0,0.0,37,90.0,200.99039500018606,0.070535296,2,5,-54.0,180.0,200.0,4.0,4.444444444444445,21.024,0.2336
8,0.438258249,0.046505816,0.000177719,0.000405239,1054.0,0.29304639,13,0.003472222222222222,0.0,7139.0,2.0,576,0.0,1.0,0.0,0.0,0,90.0,148.94483269080177,0.047088774000000014,2,5,-55.0,200.0,12.0,4.444444444444445,0.26666666666666666,30.672,0.3408
8,0.16463682,0.061142925,0.006456243,0.00045014,32235.0,0.5770702,15,12.397569444444445,0.0025630072618539087,1558.0,7141.0,576,17.0,4682.0,12.0,104.0,1054,90.0,56.07563574682819,0.068049309,2,5,-54.0,200.0,200.0,4.444444444444445,4.444444444444445,28.076,0.31195555555555554
8,0.314687322,0.036637448,0.0008748310000000001,0.000469636,33288.0,0.42034742,14,9.692708333333334,0.0006178560395427865,5578.0,5583.0,576,25.0,3237.0,2.0,134.0,33289,90.0,107.68704323490455,0.037981915,2,5,-56.0,200.0,200.0,4.444444444444445,4.444444444444445,29.366,0.3262888888888889
8,0.183562137,0.04038387,0.000268529,0.000390588,0.0,0.56604207,14,0.008680555555555556,0.0,2.0,5.0,576,1.0,4.0,0.0,0.0,1,90.0,62.7122597150621,0.041042987,2,5,-57.0,200.0,200.0,4.444444444444445,4.444444444444445,19.426,0.21584444444444442
8,0.19325286,0.07557819,0.0026760340000000003,0.001072952,34920.0,0.5552746000000001,14,0.012152777777777778,0.0,6727.0,7.0,576,0.0,3.0,0.0,0.0,1,90.0,66.45575005355707,0.079327176,2,5,-57.0,162.0,180.0,3.6,4.0,36.04,0.40044444444444444
8,0.13470156,0.04136309,0.00055557,0.000714722,6999.0,0.6003316,16,11.690972222222221,0.0005871990604815032,2320.0,6734.0,576,16.0,3406.0,2.0,124.0,34921,90.0,46.990792173091535,0.042633382,2,5,-56.0,200.0,200.0,4.444444444444445,4.444444444444445,22.031,0.2447888888888889
8,0.13939956,0.032749042,0.001515789,0.00080328,21470.0,0.5951116,16,7.663194444444445,0.00038022813688212925,3498.0,4414.0,576,38.0,2630.0,1.0,73.0,27922,90.0,48.64858640379101,0.035068111,2,5,-56.0,200.0,200.0,4.444444444444445,4.444444444444445,24.926,0.2769555555555555
8,0.288908964,0.03090739,0.000913952,0.000838766,6418.0,0.42899004,16,1.5902777777777777,0.12419354838709677,896.0,916.0,576,7.0,620.0,77.0,25.0,6452,90.0,100.79398365142747,0.032660107,2,5,-56.0,180.0,200.0,4.0,4.444444444444445,23.117,0.25685555555555556
8,0.585921087,0.06510208,0.0013514520000000002,0.000540971,951.0,0.11897657,14,0.034722222222222224,0.0,6982.0,20.0,576,0.0,8.0,0.0,0.0,34,90.0,204.95544770993055,0.066994503,2,5,-56.0,150.0,12.0,3.3333333333333335,0.26666666666666666,10.523,0.11692222222222222
8,0.246096405,0.042393047,0.005322810999999999,0.000762634,0.0,0.50655955,13,12.15625,0.0,0.0,7002.0,576,31.0,4424.0,0.0,100.0,985,90.0,85.81601814959697,0.048478491,2,5,-54.0,200.0,200.0,4.444444444444445,4.444444444444445,36.232,0.40257777777777776
8,0.246096405,0.042393047,0.005322810999999999,0.000762634,540.0,0.50655955,13,12.15625,0.0,5026.0,7002.0,576,31.0,4424.0,0.0,100.0,985,90.0,85.81601814959697,0.048478491,2,5,-54.0,200.0,200.0,4.444444444444445,4.444444444444445,39.225,0.43583333333333335
8,0.14185782,0.053405065,0.003792191,0.000391521,29467.0,0.6223801999999999,13,3.4305555555555554,0.00037439161362785476,4661.0,1976.0,576,39.0,2671.0,1.0,26.0,445,90.0,49.28375309564327,0.057588778,2,5,-54.0,200.0,12.0,4.444444444444445,0.26666666666666666,45.111,0.5012333333333333
8,0.185718753,0.046985343,0.00017571900000000002,0.000272365,28757.0,0.57364583,13,11.522569444444445,0.0036850921273031824,966.0,6637.0,576,25.0,2985.0,11.0,117.0,29912,90.0,63.15754645108775,0.047433427,2,5,-54.0,200.0,200.0,4.444444444444445,4.444444444444445,47.041,0.5226777777777778
8,0.551128059,0.02848949,0.004687055999999999,0.001382682,29551.0,0.16763549,13,13.199652777777779,0.0011904761904761906,195.0,7603.0,576,28.0,5040.0,6.0,100.0,1155,90.0,179.78041555558306,0.034559228,2,5,-54.0,200.0,200.0,4.444444444444445,4.444444444444445,30.787,0.34207777777777776
8,0.22881402,0.029252125,0.00357488,0.0007897539999999999,5775.0,0.5257622,13,13.538194444444445,0.0008883624518803672,1010.0,7798.0,576,12.0,3377.0,3.0,138.0,30706,90.0,74.92848958877283,0.033616759,2,5,-54.0,200.0,200.0,4.444444444444445,4.444444444444445,21.174,0.23526666666666665
8,0.194471775,0.029196853,0.001253805,0.000547807,0.0,0.57392025,12,15.291666666666666,0.0015011258443832875,0.0,8808.0,576,37.0,3997.0,6.0,137.0,36481,90.0,61.129125247118296,0.030998465,2,5,-60.0,200.0,200.0,4.444444444444445,4.444444444444445,37.434,0.4159333333333333
8,0.194471775,0.029196853,0.001253805,0.000547807,1025.0,0.57392025,12,15.291666666666666,0.0015011258443832875,601.0,8808.0,576,37.0,3997.0,6.0,137.0,36481,90.0,61.129125247118296,0.030998465,2,5,-60.0,150.0,200.0,3.3333333333333335,4.444444444444445,39.017,0.43352222222222225
8,0.24962211,0.02752781,0.000484263,0.000716631,2339.0,0.5126421,12,14.24826388888889,0.024616199047114876,703.0,8207.0,576,47.0,3778.0,93.0,127.0,35456,90.0,75.24042024479067,0.028728704,2,5,-58.0,180.0,200.0,4.0,4.444444444444445,41.904,0.4656
8,0.23500089,0.051397145,0.0007831089999999999,0.0006952289999999999,37795.0,0.5188879,13,15.46875,0.0012348728081007657,8905.0,8910.0,576,27.0,4049.0,5.0,116.0,37795,90.0,80.99403704471264,0.052875483,2,5,-60.0,180.0,200.0,4.0,4.444444444444445,37.549,0.4172111111111111
8,0.222924213,0.068476416,0.005075221,0.000883623,46143.0,0.53230643,13,0.008680555555555556,0.0,9184.0,5.0,576,0.0,2.0,0.0,0.0,0,90.0,75.87675965471767,0.07443526,2,5,-60.0,162.0,200.0,3.6,4.444444444444445,43.69300000000001,0.4854777777777779
8,0.578337908,0.041446794,0.008857671999999999,0.002214662,9753.0,0.107402325,16,8.315972222222221,0.0009467455621301775,3894.0,4790.0,576,31.0,4225.0,4.0,31.0,787,90.0,87.265422148407,0.052519128,1,5,-57.0,200.0,180.0,2.2222222222222223,2.0,45.16,0.5017777777777778
8,0.684086616,0.08148128,0.011576153,4.88e-05,1.0,0.11990376,3,0.020833333333333332,0.0,10.0,12.0,576,0.0,5.0,0.0,0.0,1,90.0,167.64247086408417,0.093106257,2,5,-64.0,135.0,200.0,3.0,4.444444444444445,17.505,0.19449999999999998
8,0.217078497,0.050940666,0.001867958,0.001422695,4030.0,0.47880167,19,10.270833333333334,0.05690574985180794,3918.0,5916.0,576,34.0,5061.0,288.0,381.0,26732,90.0,64.99872915959564,0.054231318,2,5,-62.0,180.0,162.0,4.0,3.6,15.632,0.1736888888888889
8,0.121209966,0.033690266,0.003547526,0.002504653,2533.0,0.58532226,19,3.46875,0.26588465298142716,4132.0,1998.0,576,38.0,2046.0,544.0,103.0,22702,90.0,37.07246840913371,0.039742445,2,5,-62.0,150.0,150.0,3.3333333333333335,3.3333333333333335,20.881,0.2320111111111111
8,0.277845732,0.036158167000000005,0.004030919,0.008177063,25191.0,0.40128252,20,10.64236111111111,0.025303292894280762,6054.0,6130.0,576,47.0,2885.0,73.0,424.0,25235,90.0,83.77546052521988,0.048366149,2,5,-65.0,180.0,200.0,4.0,4.444444444444445,28.719,0.3191
8,0.07329078,0.054297086,0.005260941,0.00115339,41.0,0.5685658,26,0.13194444444444445,0.75,66.0,76.0,576,1.0,32.0,24.0,2.0,44,90.0,15.473216798510508,0.060711417,2,5,-62.0,180.0,60.0,4.0,1.3333333333333333,42.085,0.46761111111111114
8,0.29473857,0.09697096,0.001254735,0.000632738,3.0,0.3225127,26,0.017361111111111112,0.5,8.0,10.0,576,0.0,4.0,2.0,0.0,3,90.0,53.86075785789445,0.098858432,2,5,-64.0,200.0,180.0,4.444444444444445,4.0,36.691,0.4076777777777778
8,0.211675293,0.06721135,0.002393361,0.000311498,8845.0,0.41480523,26,0.003472222222222222,0.0,3305.0,2.0,576,0.0,1.0,0.0,0.0,0,90.0,44.262811931595095,0.069916209,2,5,-62.0,180.0,180.0,4.0,4.0,31.693,0.3521444444444445
8,0.317711997,0.06469007,0.0013407120000000002,0.000617138,37637.0,0.29698667,26,5.741319444444445,0.06201044386422976,4888.0,3307.0,576,25.0,3064.0,190.0,58.0,8845,90.0,56.88826424345257,0.066647919,2,5,-61.0,180.0,150.0,4.0,3.3333333333333335,16.067,0.17852222222222222
8,0.13535505,0.007222085,0.0005107019999999999,0.000633739,46479.0,0.5796055,18,14.227430555555555,0.06506300114547538,8185.0,8195.0,576,33.0,4365.0,284.0,391.0,46482,90.0,27.806755398169006,0.008366525999999999,2,5,-64.0,200.0,200.0,4.444444444444445,4.444444444444445,35.503,0.39447777777777776
8,0.309124737,0.008902573,0.003122785,0.000267556,43069.0,0.38652807,18,0.017361111111111112,0.25,8768.0,10.0,576,0.0,4.0,1.0,0.0,3,90.0,64.7935420806891,0.012292913,2,5,-59.0,180.0,200.0,4.0,4.444444444444445,36.94300000000001,0.4104777777777779
8,0.10628010000000003,0.007037145,0.002275086,0.024664668,5124.0,0.591911,20,15.239583333333334,0.06671466282697384,554.0,8778.0,576,10.0,4167.0,278.0,496.0,43072,90.0,24.151681277104416,0.033976899,2,5,-65.0,120.0,180.0,2.6666666666666665,4.0,39.463,0.4384777777777778
8,0.1248939,0.008024593,0.000482257,0.000451994,3272.0,0.571229,20,14.277777777777779,0.07519309404815992,933.0,8224.0,576,47.0,4402.0,331.0,520.0,48196,90.0,29.26508795356599,0.008958843000000001,2,5,-64.0,120.0,200.0,2.6666666666666665,4.444444444444445,46.52,0.516888888888889
8,0.5887311789999999,0.007202464,0.004797411,0.00047066,44885.0,0.055854246,20,15.897569444444445,0.02674173117522871,8888.0,9157.0,576,9.0,4263.0,114.0,569.0,44924,90.0,142.2845204323331,0.012470535,2,5,-61.0,150.0,150.0,3.3333333333333335,3.3333333333333335,45.133,0.5014777777777778
8,0.56519199,0.007972001999999999,0.000682561,0.000586866,36.0,0.0820089,20,0.4670138888888889,0.1092436974789916,259.0,269.0,576,4.0,119.0,13.0,5.0,39,90.0,138.69519789881238,0.009241429,2,5,-59.0,150.0,3.0,3.3333333333333335,0.06666666666666667,43.397,0.4821888888888889
8,0.592154532,0.007096111,0.00312182,0.000534137,0.0,0.05205052,20,0.017361111111111112,0.25,0.0,10.0,576,0.0,4.0,1.0,0.0,3,90.0,147.33937097742273,0.010752069,2,5,-61.0,135.0,180.0,3.0,4.0,44.559,0.4951
8,0.121209966,0.033690266,0.003547526,0.002504653,102.0,0.58532226,19,0.14756944444444445,0.48148148148148145,62.0,85.0,576,9.0,54.0,26.0,1.0,110,90.0,37.698610803083646,0.039742445,2,5,-59.0,200.0,180.0,4.444444444444445,4.0,20.68,0.22977777777777778
8,0.32099346,0.04898435,0.002576839,0.001748813,169.0,0.3433406,21,0.03993055555555555,0.2,40.0,23.0,576,1.0,10.0,2.0,0.0,8,90.0,91.2084744187249,0.053310002,2,5,-54.0,100.0,3.0,2.2222222222222223,0.06666666666666667,27.76,0.30844444444444447
8,0.252867258,0.06265337,0.001360225,0.000415001,158.0,0.42903638,20,0.109375,0.36666666666666664,12.0,63.0,576,10.0,30.0,11.0,1.0,177,90.0,69.51074960966815,0.06442859599999999,2,5,-60.0,150.0,180.0,3.3333333333333335,4.0,12.257,0.1361888888888889
8,0.291553803,0.043231588,0.000977145,0.003195977,1961.0,0.38605133,20,0.08854166666666667,0.5454545454545454,2736.0,51.0,576,5.0,33.0,18.0,0.0,19,90.0,73.42965583525752,0.04740471,2,5,-54.0,180.0,3.0,4.0,0.06666666666666667,18.96,0.21066666666666667
8,0.265836465,0.025037985,0.003851247,0.001843599,1979.0,0.41462615,20,4.838541666666667,0.05243676742751388,2783.0,2787.0,576,11.0,1621.0,85.0,20.0,1980,90.0,61.726394945362685,0.03073283,2,5,-61.0,150.0,180.0,3.3333333333333335,4.0,28.304,0.3144888888888889
8,0.132431895,0.051117018,0.007686006,0.002547357,5427.0,0.50285345,26,0.006944444444444444,0.0,1911.0,4.0,576,0.0,2.0,0.0,0.0,1,90.0,33.52894860214893,0.061350381,2,5,-55.0,200.0,3.0,4.444444444444445,0.06666666666666667,36.545,0.40605555555555556
8,0.277184457,0.083691634,0.000333896,0.000835716,5423.0,0.33201727,27,3.3246527777777777,0.042746113989637305,1910.0,1915.0,576,4.0,772.0,33.0,6.0,5428,90.0,68.73484294408867,0.084861245,2,5,-61.0,180.0,180.0,4.0,4.0,4.848,0.05386666666666667
8,0.328244265,0.07583858,0.008956305999999999,0.0025447160000000003,68.0,0.26528415,28,0.008680555555555556,0.6666666666666666,63.0,5.0,576,0.0,3.0,2.0,0.0,5,90.0,82.64148978456318,0.08733960199999999,2,5,-54.0,150.0,200.0,3.3333333333333335,4.444444444444445,9.852,0.10946666666666667
8,0.468993294,0.063135445,0.000887623,0.000288062,1657.0,0.10889634,28,0.11805555555555555,0.16666666666666666,703.0,68.0,576,3.0,30.0,5.0,2.0,73,90.0,117.21784925374249,0.06431113,2,5,-58.0,200.0,200.0,4.444444444444445,4.444444444444445,1.905,0.021166666666666667
8,0.413520408,0.09862082,0.001716656,0.000854422,1440.0,0.17053288,28,1.3385416666666667,0.140625,816.0,771.0,576,4.0,320.0,45.0,3.0,1730,90.0,96.18514298141213,0.101191898,2,5,-63.0,150.0,180.0,3.3333333333333335,4.0,24.637,0.27374444444444446
