airwatch,ap,ap_id,ap_mac,apfw,available_bw,avg_mcs,avg_nclients,avg_noise,avg_rssi,avg_snr,avg_util_all,avg_util_non_wifi,avg_util_rx_in_bss,avg_util_rx_other_bss,avg_util_tx,avg_util_unknown_wifi,band,bandwidth,channel,chanutil_intf,client_dl,client_tx_airtime,client_txrx_bw,clientmac,clientname,cloud_rtt,connect_time_sec,device_type,download,dt,dual_band,epoch,error_rate,family,free_bw,hostname,id,idle_time,ip,is_guest,jitter,key_mgmt,last_seen,latency,mac,manufacture,map_id,mcs_drops,mcs_type,model,num_locating_aps,num_locating_aps.1,num_streams,org,os,ping,pq_airuse,pq_dropped,pq_length,pq_max_used,pq_requested,pq_retried,pq_rtsfail,pq_throughput,proto,protocol,psk_id,resultdate,roam_count,rssi,rt,rx_bitrate,rx_bps,rx_bytes,rx_pkts,rx_rate,rx_retries,site,site_id,snr,ssid,sum_active,sum_txpkts,total_aps,total_clients,tput,tput_airtime_rx,tput_airtime_tx,tput_d,tput_d_heuristic,tput_derr,tput_max,tput_max_u,tput_theta0,tput_theta1,tput_theta2,tput_u,tput_uerr,ttl,tx_bitrate,tx_bps,tx_bytes,tx_pkts,tx_power,tx_power_max,tx_rate,tx_retries,upload,uptime,username,vlan_id,wan_dl,wirelink_dl_mbps,wirelink_dl_measure,wirelink_up_mbps,wirelink_up_measure,wlan_id,x,y,wirelink_dl,download_norm
,5c-5b-35-2e-1d-10,00000000-0000-0000-1000-5c5b352e1d10,5c5b352e1d10,apfw-0.5.16557-master-7a9c,1.6675524152,0,15,-90,-56.0,34.0,0.7270551,0.000914946,0.082360715,0.07387411,0.5669861999999999,0.0029190671999999997,5,40.0,132,0.0777081232,11.7742776871,0,0,UNKNOWN clientmac,UNKNOWN clientname,61.375,10157,UNKNOWN device_type,88.802,UNKNOWN dt,False,1549050857,0.00156953175445,Mac,5.4588980000000005,SandeshD-mac,f0189834e9fb,0,10.2.11.35,False,2.66666666667,WPA2-PSK/CCMP,1549050856,6.230399413220001,f0189834e9fb,Apple,2e8b48e5-2b94-422f-84c3-1722bf9baad4,0,UNKNOWN mcs_type,,12,12,3,9291176a-6e1e-11e5-9cdd-02e208b2d34f,High Sierra,11,3164.0,0,576,209.0,9005.0,4993.0,65.0,107793,ac,ac,,UNKNOWN resultdate,UNKNOWN roam_count,-56,UNKNOWN rt,540.0,540.0,32758115,20497,5400.0,739,,9291ba26-6e1e-11e5-9cdd-02e208b2d34f,34,Rivendell,1,UNKNOWN sum_txpkts,21.0,123.0,108.374623,0.02965041,0.02965041,11.7742776871,UNKNOWN tput_d_heuristic,92.9106030866,464.55301543300004,464.55301543300004,492.802513394,5,-70.0,12.396768636900001,92.9106030866,298,405.0,405.0,173575054,67598,0,8,4050.0,12349,15.552,41,,1,180.0,180.0,UNKNOWN wirelink_dl_measure,19.0515270742,UNKNOWN wirelink_up_measure,85c35eda-b25d-424e-8c5b-6e4f1771d905,992.999559859,1149.2508758,180.0,0.4933444444444445
,5c-5b-35-0e-07-44,00000000-0000-0000-1000-5c5b350e0744,5c5b350e0744,apfw-0.2.13527-braavos-f67e,10.74407222,0,1,-90,-54.0,36.0,0.13256627,0.0007997389999999999,0.0,0.09132454,0.040441994,0.0,5,,40,0.092124279,195.808021,0,0,UNKNOWN,UNKNOWN,273.625,19465,UNKNOWN,9.496,UNKNOWN,False,1536249717,0.00198766,,17.348674600000002,CPU-328,60672053de2c,0,172.29.101.150,False,1.6666666669999999,WPA2-PSK/CCMP,1536249707,0.836290323,60672053de2c,Intel Corporate,e34a0dc6-edcd-11e6-abf5-0242ac110003,0,UNKNOWN,,1,,3,b425e4f2-ad72-11e6-8a23-0242ac110004,Windows 7,5,2.0,0,576,0.0,1.0,0.0,0.0,0,n,n,,UNKNOWN,0,-55,1536249600,300.0,10267954.0,2963950785,3009476,300.0,870,40.0,c4a51a2c-ad73-11e6-b0cc-0242ac110004,36,Mist-TAL-staging,0,2480,,,0.000588,0.690690357,0.690690357,195.808021,,56.69921956,283.49609780000003,283.49609780000003,293.42261329999997,5,-70.75994427,176.2272189,56.69921956,290,300.0,260462.0,2765820265,2932787,0,8,300.0,16246,9.546,19527,,1,90.0,90.0,,49.05953038,,35f2a6c8-edce-11e6-94a2-0242ac110003,352.2881208,464.8433761,90.0,0.10551111111111111
,5c-5b-35-0e-57-a8,00000000-0000-0000-1000-5c5b350e57a8,5c5b350e57a8,apfw-0.2.13527-braavos-f67e,3.4876883999999997,0,15,-90,-51.0,39.0,0.5108794,0.000599396,0.24206313,0.03845114,0.22298595,0.00677981,5,,56,0.045830345999999994,72.56437640000001,0,0,UNKNOWN,UNKNOWN,298.75,19484,UNKNOWN,30.671,UNKNOWN,False,1536064928,0.000438011,iPad,9.782411999999999,Mist-dev-Ipad,e8b2ac7799db,0,172.29.9.48,False,11.55555556,WPA2-PSK-FT/CCMP,1536064892,0.0,e8b2ac7799db,Apple,e34a0dc6-edcd-11e6-abf5-0242ac110003,0,UNKNOWN,Mini 4,1,,2,b425e4f2-ad72-11e6-8a23-0242ac110004,11.2.6,66,88.0,0,576,3.0,43.0,1.0,0.0,12,ac,ac,,UNKNOWN,0,-51,1536064860,24.0,31100.0,5829126696,2944426,24.0,132714,40.0,c4a51a2c-ad73-11e6-b0cc-0242ac110004,37,Mist-TAL-staging,1,151,,,0.01484,0.22420854,0.22420854,72.56437640000001,,64.72935989999999,323.6467995,323.6467995,325.2838891,5,-77.43366375,65.30793876,64.72935989999999,288,324.0,14840.0,4442005604,3441212,0,8,324.0,70328,47.339,19484,,1,90.0,90.0,,48.60176273,,35f2a6c8-edce-11e6-94a2-0242ac110003,685.531,486.4902706,90.0,0.34078888888888886
,5c-5b-35-0e-57-a8,00000000-0000-0000-1000-5c5b350e57a8,5c5b350e57a8,apfw-0.2.13527-braavos-f67e,3.4588806000000005,0,20,-90,-50.0,40.0,0.4629371,0.000448206,0.12419403,0.026680455,0.3114113,0.000203108,5,,56,0.027331769,64.09132313,0,0,UNKNOWN,UNKNOWN,272.5,5936,UNKNOWN,33.578,UNKNOWN,False,1536223892,0.0008346030000000001,,10.741258,CPU-328,60672053de2c,1,172.29.9.18,False,1.4444444440000002,WPA2-PSK/CCMP,1536223838,0.0,60672053de2c,Intel Corporate,e34a0dc6-edcd-11e6-abf5-0242ac110003,0,UNKNOWN,,1,,3,b425e4f2-ad72-11e6-8a23-0242ac110004,Windows 7,10,0.0,0,0,0.0,0.0,0.0,0.0,0,n,n,,UNKNOWN,0,-50,1536223800,300.0,0.0,1451166398,1405500,300.0,348,40.0,c4a51a2c-ad73-11e6-b0cc-0242ac110004,42,Mist-TAL-staging,0,12,,,0.0,0.22235661,0.22235661,64.09132313,,57.64732889,288.2366444,288.2366444,289.4397678,5,-79.39430421,57.68219082,57.64732889,280,270.0,0.0,1206404738,1227854,0,8,270.0,29431,47.93899999999999,5936,,1,90.0,90.0,,49.26206972,,35f2a6c8-edce-11e6-94a2-0242ac110003,706.6579413,462.8090893,90.0,0.3730888888888889
,5c-5b-35-0e-57-a8,00000000-0000-0000-1000-5c5b350e57a8,5c5b350e57a8,apfw-0.2.13527-braavos-f67e,4.81462268,0,17,-90,-56.0,34.0,0.39609838,0.000411099,0.11357857,0.049072146,0.2316021,0.0014344529999999998,5,,56,0.050917698,89.46166984,0,0,UNKNOWN,UNKNOWN,248.625,7185,UNKNOWN,21.953000000000003,UNKNOWN,False,1536052573,0.0004980130000000001,iPad,12.078032400000001,Mist-dev-Ipad,e8b2ac7799db,0,172.29.9.48,False,25.33333333,WPA2-PSK-FT/CCMP,1536052542,0.7289982429999999,e8b2ac7799db,Apple,e34a0dc6-edcd-11e6-abf5-0242ac110003,0,UNKNOWN,Mini 4,1,,2,b425e4f2-ad72-11e6-8a23-0242ac110004,11.2.6,16,7430.0,0,576,21.0,3210.0,28.0,136.0,28213,ac,ac,,UNKNOWN,0,-56,1536052500,324.0,1123347.0,4127364911,2093499,324.0,94154,40.0,c4a51a2c-ad73-11e6-b0cc-0242ac110004,36,Mist-TAL-staging,1,5690,,,28.385265000000004,0.309511458,0.309511458,89.46166984,,57.80830889,289.04154439999996,289.04154439999996,303.43006760000003,5,-71.00069771,80.51550286,57.80830889,297,400.0,28385265.0,3256368123,2437435,0,8,400.0,46105,34.228,7185,,1,90.0,90.0,,58.40030816,,35f2a6c8-edce-11e6-94a2-0242ac110003,671.9844628,474.0371026,90.0,0.24392222222222226
,5c-5b-35-0e-07-44,00000000-0000-0000-1000-5c5b350e0744,5c5b350e0744,apfw-0.2.13527-braavos-f67e,9.94450184,0,5,-90,-66.0,24.0,0.14967844,0.000110343,0.0008641889999999999,0.09017247,0.035006962999999995,0.023524484,5,,56,0.11380729699999999,151.90374369999998,0,0,UNKNOWN,UNKNOWN,369.625,3461,UNKNOWN,9.185,UNKNOWN,False,1535978116,0.000562178,iPhone,17.0064312,Jagga-iphone,a0d7959854ef,45,172.29.101.123,False,3.888888889,WPA2-PSK-FT/CCMP,1535978073,0.0,a0d7959854ef,Apple,e34a0dc6-edcd-11e6-abf5-0242ac110003,0,UNKNOWN,7+,1,,2,b425e4f2-ad72-11e6-8a23-0242ac110004,11.2.1,10,0.0,0,0,0.0,0.0,0.0,0.0,0,ac,ac,,UNKNOWN,0,-66,1535978040,24.0,0.0,480667000,358725,24.0,6893,40.0,c4a51a2c-ad73-11e6-b0cc-0242ac110004,26,Mist-TAL-staging,0,10,,,0.0,0.639289404,0.639289404,151.90374369999998,,47.52268463,237.6134231,237.6134231,336.0485857,5,-70.40623499,136.7133693,47.52268463,280,300.0,0.0,465238103,464444,0,8,300.0,8549,6.523,3461,,1,90.0,90.0,,34.0411636,,35f2a6c8-edce-11e6-94a2-0242ac110003,549.6498548,525.3364532,90.0,0.10205555555555557
,5c-5b-35-2e-1d-10,00000000-0000-0000-1000-5c5b352e1d10,5c5b352e1d10,apfw-0.5.16557-master-7a9c,10.39809293,0,16,-90,-54.0,36.0,0.10171329,0.002492887,0.008319386,0.051338036,0.03649008,0.0030729,5,,132,0.056903823,9.583445549,0,0,UNKNOWN clientmac,UNKNOWN clientname,33.875,3251,UNKNOWN device_type,117.257,UNKNOWN dt,False,1549056133,0.0027973140000000004,Mac,17.9657342,SandeshD-mac,f0189834e9fb,0,10.2.11.35,False,7.1111111110000005,WPA2-PSK/CCMP,1549056076,0.0,f0189834e9fb,Apple,2e8b48e5-2b94-422f-84c3-1722bf9baad4,0,UNKNOWN mcs_type,,1,1.0,3,9291176a-6e1e-11e5-9cdd-02e208b2d34f,High Sierra,16,15.0,0,576,0.0,6.0,0.0,0.0,6,ac,ac,,UNKNOWN resultdate,UNKNOWN roam_count,-54,UNKNOWN rt,24.0,24.0,831908305,650,240.0,24046,40.0,9291ba26-6e1e-11e5-9cdd-02e208b2d34f,36,Rivendell,1,UNKNOWN sum_txpkts,21.0,114.0,0.00642,0.583458039,0.583458039,9.583445549,,91.65324901,458.266245,458.266245,476.94618719999994,5,-70.0,240.64121219999998,91.65324901,269,405.0,405.0,4843321556,1904782,0,8,4050.0,128569,19.549,3251,,1,180.0,180.0,,34.51771141,,85c35eda-b25d-424e-8c5b-6e4f1771d905,1008.774034,1032.678624,180.0,0.6514277777777778
,5c-5b-35-0e-57-a8,00000000-0000-0000-1000-5c5b350e57a8,5c5b350e57a8,apfw-0.2.13527-braavos-f67e,4.26353298,0,4,-90,-51.0,39.0,0.56546193,0.0007156710000000001,0.16069396,0.025026996,0.3787724,0.000252877,5,,56,0.025995544,89.12936512,0,0,UNKNOWN,UNKNOWN,233.75,24834,UNKNOWN,44.161,UNKNOWN,False,1536070296,0.000320547,iPad,8.6907614,Mist-dev-Ipad,e8b2ac7799db,0,172.29.9.48,False,1.888888889,WPA2-PSK-FT/CCMP,1536070264,0.0,e8b2ac7799db,Apple,e34a0dc6-edcd-11e6-abf5-0242ac110003,0,UNKNOWN,Mini 4,1,,2,b425e4f2-ad72-11e6-8a23-0242ac110004,11.2.6,7,10300.0,0,576,8.0,4494.0,95.0,213.0,45009,ac,ac,,UNKNOWN,0,-51,1536070260,400.0,1229957.0,9716162976,4880464,400.0,218307,40.0,c4a51a2c-ad73-11e6-b0cc-0242ac110004,34,Mist-TAL-staging,1,5984,,,45.2722,0.274084263,0.274084263,89.12936512,,65.03792968,325.18964839999995,325.18964839999995,337.7820397,5,-67.25657892,80.21642861,65.03792968,280,360.0,45272200.0,7318846554,5755015,0,8,360.0,101978,50.253,24834,,1,90.0,90.0,,62.1166914,,35f2a6c8-edce-11e6-94a2-0242ac110003,682.2147511,483.4416857,90.0,0.49067777777777777
,5c-5b-35-0e-57-a8,00000000-0000-0000-1000-5c5b350e57a8,5c5b350e57a8,apfw-0.2.13527-braavos-f67e,9.45968436,0,17,-90,-50.0,40.0,0.06430826,0.000897388,0.001090732,0.03452552,0.026761502000000003,0.0010331189999999999,5,,56,0.036456028,194.6380393,0,0,UNKNOWN,UNKNOWN,231.5,3819,UNKNOWN,31.686999999999998,UNKNOWN,False,1536222803,0.000145501,iPad,18.7138348,Mist-dev-Ipad,e8b2ac7799db,37,172.29.9.48,False,2.555555556,WPA2-PSK-FT/CCMP,1536222745,1.611111111,e8b2ac7799db,Apple,e34a0dc6-edcd-11e6-abf5-0242ac110003,0,UNKNOWN,Mini 4,1,,2,b425e4f2-ad72-11e6-8a23-0242ac110004,11.2.6,9,0.0,0,0,0.0,0.0,0.0,0.0,0,ac,ac,,UNKNOWN,0,-50,1536222720,24.0,0.0,2361082204,1173705,24.0,67994,40.0,c4a51a2c-ad73-11e6-b0cc-0242ac110004,41,Mist-TAL-staging,0,18,,,0.0,0.608122566,0.608122566,194.6380393,,64.01276656,320.0638328,320.0638328,320.9643393,5,-79.36659205,175.17423540000001,64.01276656,286,400.0,0.0,2003901415,1514296,0,8,400.0,28802,50.226000000000006,3819,,1,90.0,90.0,,57.98666955,,35f2a6c8-edce-11e6-94a2-0242ac110003,691.1913312,491.6937459,90.0,0.35207777777777777
,5c-5b-35-0e-07-44,00000000-0000-0000-1000-5c5b350e0744,5c5b350e0744,apfw-0.2.13527-braavos-f67e,9.75568748,0,6,-90,-63.0,27.0,0.15316518,2.34e-05,0.001074131,0.09935513,0.04891493,0.00379754,5,,36,0.10317610599999999,140.19455019999998,0,0,UNKNOWN,UNKNOWN,342.125,671,UNKNOWN,9.382,UNKNOWN,False,1536046098,0.0006028730000000001,Samsung Galaxy,16.9366964,android-c71d77bfdcc5762,485a3f85ed4c,14,172.29.101.136,False,3.4444444439999997,WPA2-PSK-FT/CCMP,1536046049,0.0,485a3f85ed4c,WISOL,e34a0dc6-edcd-11e6-abf5-0242ac110003,0,UNKNOWN,S5,1,,2,b425e4f2-ad72-11e6-8a23-0242ac110004,Marshmallow,11,0.0,0,0,0.0,0.0,0.0,0.0,0,ac,ac,,UNKNOWN,0,-63,1536046020,24.0,0.0,37097819,50033,24.0,2942,40.0,c4a51a2c-ad73-11e6-b0cc-0242ac110004,29,Mist-TAL-staging,0,17,,,0.0,0.627151338,0.627151338,140.19455019999998,,44.70836357,223.54181780000002,223.54181780000002,278.6665514,5,-70.0,126.1750951,44.70836357,290,300.0,0.0,54692396,52786,0,8,300.0,2234,9.357999999999999,671,,1,90.0,90.0,,42.41516405,,35f2a6c8-edce-11e6-94a2-0242ac110003,437.2901511,734.6131616,90.0,0.10424444444444445
,5c-5b-35-2e-1d-10,00000000-0000-0000-1000-5c5b352e1d10,5c5b352e1d10,apfw-0.5.16557-master-7a9c,8.870321744,0,13,-90,-55.0,35.0,0.2120467,0.0020134479999999997,0.04107062,0.05413362,0.11248357,0.002345442,5,,132,0.05849251,24.62706947,0,0,UNKNOWN clientmac,UNKNOWN clientname,16.125,4741,UNKNOWN device_type,142.05,UNKNOWN dt,False,1549057665,0.002071546,Mac,15.759066,SandeshD-mac,f0189834e9fb,0,10.2.11.35,False,50.33333333,WPA2-PSK/CCMP,1549057636,0.8590236179999999,f0189834e9fb,Apple,2e8b48e5-2b94-422f-84c3-1722bf9baad4,0,UNKNOWN mcs_type,,11,11.0,3,9291176a-6e1e-11e5-9cdd-02e208b2d34f,High Sierra,8,25.0,0,576,0.0,10.0,0.0,1.0,6,ac,ac,,UNKNOWN resultdate,UNKNOWN roam_count,-55,UNKNOWN rt,600.0,600.0,1268001028,9436,6000.0,36384,40.0,9291ba26-6e1e-11e5-9cdd-02e208b2d34f,35,Rivendell,1,UNKNOWN sum_txpkts,21.0,122.0,0.006725,0.51115797,0.51115797,24.62706947,,94.34012514,471.70062570000005,471.70062570000005,493.62647000000004,5,-70.34339236,217.00218080000002,94.34012514,297,450.0,450.0,7311883281,2846374,0,8,4500.0,232322,16.599,4801,,1,180.0,180.0,,72.51395189,,85c35eda-b25d-424e-8c5b-6e4f1771d905,978.0000028,1183.747773,180.0,0.7891666666666667
,5c-5b-35-0e-57-a8,00000000-0000-0000-1000-5c5b350e57a8,5c5b350e57a8,apfw-0.2.13527-braavos-f67e,1.1445854,0,18,-90,-52.0,38.0,0.6482439,0.001084841,0.2356029,0.031389113999999996,0.37332600000000005,0.0068410419999999994,5,,56,0.039314997000000004,21.76659275,0,0,UNKNOWN,UNKNOWN,272.25,2742,UNKNOWN,37.262,UNKNOWN,False,1536048087,0.00021627400000000002,iPad,7.035122,Mist-dev-Ipad,e8b2ac7799db,0,172.29.9.48,False,5.1111111110000005,WPA2-PSK-FT/CCMP,1536048080,1.087729947,e8b2ac7799db,Apple,e34a0dc6-edcd-11e6-abf5-0242ac110003,0,UNKNOWN,Mini 4,1,,2,b425e4f2-ad72-11e6-8a23-0242ac110004,11.2.6,8,1643.0,0,576,47.0,3900.0,77.0,31.0,614,ac,ac,,UNKNOWN,0,-52,1536048060,400.0,40025300.0,1356150208,729465,400.0,36020,40.0,c4a51a2c-ad73-11e6-b0cc-0242ac110004,36,Mist-TAL-staging,1,42836,,,0.740526,0.07358049,0.07358049,21.76659275,,59.16403316,295.82016580000004,295.82016580000004,297.2934591,5,-78.51125749,19.58993347,59.16403316,294,360.0,740526.0,1191833882,832301,0,8,360.0,16110,45.341,2742,,1,90.0,90.0,,53.33251282,,35f2a6c8-edce-11e6-94a2-0242ac110003,682.9490551,484.1166863,90.0,0.41402222222222224
,5c-5b-35-0e-07-44,00000000-0000-0000-1000-5c5b350e0744,5c5b350e0744,apfw-0.3.14845-cersei-76c1,8.595124132,0,9,-90,-65.0,25.0,0.23843423,0.00178652,0.0028138770000000002,0.095492795,0.12249926,0.015841812,5,,36,0.11312112699999999,20.24354362,0,0,UNKNOWN,UNKNOWN,210.5,3361,UNKNOWN,9.4,UNKNOWN,False,1537961375,0.006704056,,15.231315400000002,android-e509c4a8af21b57,68c44d72d8b0,0,172.29.101.131,False,5.666666667,WPA2-PSK/CCMP,1537961331,1.3524590159999998,68c44d72d8b0,Motorola Mobility LLC,e34a0dc6-edcd-11e6-abf5-0242ac110003,0,UNKNOWN,,1,,1,b425e4f2-ad72-11e6-8a23-0242ac110004,Nougat,14,132.0,0,576,5.0,66.0,2.0,2.0,23,n,n,,UNKNOWN,UNKNOWN,-65,UNKNOWN,150.0,150.0,393350378,369,1500.0,50040,40.0,c4a51a2c-ad73-11e6-b0cc-0242ac110004,25,Mist-TAL-staging,1,UNKNOWN,,,0.027188999999999998,0.523409193,0.523409193,20.24354362,,21.56822079,107.841104,107.841104,130.77587240000003,5,-72.74002427,50.80052268,21.56822079,299,150.0,150.0,386376571,392245,0,10,1500.0,35508,8.811,3361,,1,90.0,90.0,,56.291000000000004,,35f2a6c8-edce-11e6-94a2-0242ac110003,554.5701663,593.4695372,90.0,0.10444444444444445
,5c-5b-35-0e-57-a8,00000000-0000-0000-1000-5c5b350e57a8,5c5b350e57a8,apfw-0.2.13527-braavos-f67e,7.98264362,0,17,-90,-65.0,25.0,0.16981117,0.003314546,0.021953132,0.0074228259999999996,0.13640797,0.000712701,5,,56,0.011450073,223.8110484,0,0,UNKNOWN,UNKNOWN,236.125,187,UNKNOWN,36.992,UNKNOWN,False,1536234042,0.007839901,Mac,16.6037766,AshutoshT-Macs,9801a7b6c591,1,172.29.9.26,False,1.222222222,WPA2-PSK/CCMP,1536234006,1.215289982,9801a7b6c591,Apple,e34a0dc6-edcd-11e6-abf5-0242ac110003,0,UNKNOWN,,1,,3,b425e4f2-ad72-11e6-8a23-0242ac110004,High Sierra,9,283.0,0,576,8.0,136.0,12.0,3.0,159,ac,ac,,UNKNOWN,0,-66,1536234000,405.0,159014.0,86370467,53181,405.0,5603,40.0,c4a51a2c-ad73-11e6-b0cc-0242ac110004,23,Mist-TAL-staging,0,1138,,,0.167404,0.5131699470000001,0.5131699470000001,223.8110484,,87.22687278,436.1343638999999,436.1343638999999,457.8482153,5,-80.0,201.4299436,87.22687278,295,405.0,167404.0,84204793,54374,0,8,405.0,4896,46.788000000000004,187,,1,90.0,90.0,,56.85087983,,35f2a6c8-edce-11e6-94a2-0242ac110003,531.3703759,509.3887267,90.0,0.4110222222222222
,5c-5b-35-2e-1d-10,00000000-0000-0000-1000-5c5b352e1d10,5c5b352e1d10,apfw-0.5.16557-master-7a9c,2.4398576594,0,15,-90,-43.0,47.0,0.6723313,0.0009371192999999999,0.11137565,0.07046551,0.48709702,0.0024560336,5,40.0,132,0.0738586629,38.2324981689,0,0,UNKNOWN clientmac,UNKNOWN clientname,19.125,100,UNKNOWN device_type,162.35399999999998,UNKNOWN dt,False,1549051069,0.00209231736427,Mac,6.553374,SandeshD-mac,f0189834e9fb,0,10.2.11.35,False,14.5555555556,WPA2-PSK/CCMP,1549051036,1.94396000465,f0189834e9fb,Apple,2e8b48e5-2b94-422f-84c3-1722bf9baad4,0,UNKNOWN mcs_type,,10,10,3,9291176a-6e1e-11e5-9cdd-02e208b2d34f,High Sierra,11,5363.0,0,576,63.0,12242.0,771.0,76.0,148262,ac,ac,,UNKNOWN resultdate,UNKNOWN roam_count,-43,UNKNOWN rt,600.0,600.0,120654677,12340,6000.0,1228,,9291ba26-6e1e-11e5-9cdd-02e208b2d34f,47,Rivendell,1,UNKNOWN sum_txpkts,21.0,122.0,148.93884,0.07890183,0.07890183,38.2324981689,UNKNOWN tput_d_heuristic,99.0458590525,495.22929526300004,495.22929526300004,497.46603846,5,-70.0,35.1670478993,99.0458590525,266,600.0,600.0,786600809,298137,0,8,6000.0,35701,18.83,219,,1,180.0,180.0,UNKNOWN wirelink_dl_measure,61.1392143361,UNKNOWN wirelink_up_measure,85c35eda-b25d-424e-8c5b-6e4f1771d905,1024.2500668,1118.00043136,180.0,0.9019666666666666
,5c-5b-35-3e-d1-dd,00000000-0000-0000-1000-5c5b353ed1dd,5c5b353ed1dd,apfw-0.5.16557-master-7a9c,7.0054359241999995,0,25,-90,-62.0,28.0,0.34295434,0.0004318717,0.0761897,0.08297914,0.17712815,0.006225508,5,40.0,64,0.0896365197,33.0234298706,0,0,UNKNOWN clientmac,UNKNOWN clientname,60.125,513,UNKNOWN device_type,78.88,UNKNOWN dt,False,1549049479,0.006593697310239999,,13.140913199999998,Galaxy-C9-Pro,7c787e9232c8,0,10.2.11.32,False,22.2222222222,WPA2-PSK-FT/CCMP,1549049474,0.0,7c787e9232c8,Samsung Electronics Co.,2e8b48e5-2b94-422f-84c3-1722bf9baad4,0,UNKNOWN mcs_type,,3,3,1,9291176a-6e1e-11e5-9cdd-02e208b2d34f,Linux,19,0.0,0,0,0.0,0.0,0.0,0.0,0,ac,ac,,UNKNOWN resultdate,UNKNOWN roam_count,-62,UNKNOWN rt,6.0,6.0,174279259,105,60.0,64568,,9291ba26-6e1e-11e5-9cdd-02e208b2d34f,28,Rivendell,0,UNKNOWN sum_txpkts,21.0,119.0,0.0,0.28534109399999996,0.28534109399999996,33.0234298706,UNKNOWN tput_d_heuristic,24.165096859899997,120.82548429999999,120.82548429999999,155.549818742,5,-71.2345325204,31.0288282858,24.165096859899997,294,200.0,200.0,679572303,486206,0,8,2000.0,83087,17.17,572,,1,180.0,180.0,UNKNOWN wirelink_dl_measure,19.4476087181,UNKNOWN wirelink_up_measure,85c35eda-b25d-424e-8c5b-6e4f1771d905,841.251339208,1113.75224594,180.0,0.4382222222222222
,5c-5b-35-0e-57-a8,00000000-0000-0000-1000-5c5b350e57a8,5c5b350e57a8,apfw-0.2.13527-braavos-f67e,4.3612317,0,16,-90,-57.0,33.0,0.43848345,0.000523396,0.20237539999999998,0.032272805,0.1915286,0.011783236,5,,56,0.044579437,119.9323393,0,0,UNKNOWN,UNKNOWN,284.625,17762,UNKNOWN,36.049,UNKNOWN,False,1536055916,0.001074501,Mac,11.230331,AshutoshT-Macs,9801a7b6c591,0,172.29.9.26,False,3.5555555560000003,WPA2-PSK/CCMP,1536055907,1.540816327,9801a7b6c591,Apple,e34a0dc6-edcd-11e6-abf5-0242ac110003,0,UNKNOWN,,1,,3,b425e4f2-ad72-11e6-8a23-0242ac110004,High Sierra,10,22.0,0,576,0.0,11.0,6.0,1.0,10,ac,ac,,UNKNOWN,0,-58,1536055800,600.0,38831852.0,3468402604,2234716,600.0,182130,40.0,c4a51a2c-ad73-11e6-b0cc-0242ac110004,28,Mist-TAL-staging,1,588,,,0.01083,0.280364895,0.280364895,119.9323393,,85.5544624,427.772312,427.772312,435.9884291,5,-76.7624667,107.9391054,85.5544624,291,540.0,875529.0,2811188410,2122243,8,8,450.0,67469,37.967,17823,,1,90.0,90.0,,51.01370792,,35f2a6c8-edce-11e6-94a2-0242ac110003,623.5115089,515.1050667,90.0,0.4005444444444444
,5c-5b-35-0e-13-42,00000000-0000-0000-1000-5c5b350e1342,5c5b350e1342,apfw-0.2.13527-braavos-f67e,10.99130634,0,2,-90,-62.0,28.0,0.10490669,0.001057523,0.001073147,0.047061245999999994,0.047424495,0.008290279000000001,5,,56,0.056409047999999996,173.303765,0,0,UNKNOWN,UNKNOWN,259.0,7018,UNKNOWN,37.734,UNKNOWN,False,1536148782,0.000932146,iPhone,17.901866199999997,Jagga-iphone,a0d7959854ef,0,172.29.101.123,False,2.777777778,WPA2-PSK-FT/CCMP,1536148748,0.0,a0d7959854ef,Apple,e34a0dc6-edcd-11e6-abf5-0242ac110003,0,UNKNOWN,7+,1,,2,b425e4f2-ad72-11e6-8a23-0242ac110004,11.2.1,9,2243.0,0,576,5.0,1091.0,92.0,56.0,10550,ac,ac,,UNKNOWN,0,-62,1536148740,400.0,565565.0,3737036383,1914573,400.0,39951,40.0,c4a51a2c-ad73-11e6-b0cc-0242ac110004,30,Mist-TAL-staging,1,1229,,,10.623099,0.706583979,0.706583979,173.303765,,49.05397522,245.2698761,245.2698761,318.77139510000006,5,-68.02526533,155.9733885,49.05397522,290,300.0,10623099.0,2806806104,2174036,0,8,300.0,61687,53.708999999999996,7018,,1,90.0,90.0,,53.41265328,,35f2a6c8-edce-11e6-94a2-0242ac110003,864.8965237,872.8399366,90.0,0.4192666666666667
