,link,poe_status,poe_power,rx_packets,tx_packets,rx_fcserrors,time
117,False,False,0.0,0,0,0,2019-12-08T00:30
118,False,False,0.0,0,0,0,2019-12-08T00:30
119,True,False,0.0,78,8,0,2019-12-08T00:30
120,False,False,0.0,0,0,0,2019-12-08T00:30
121,False,False,0.0,0,0,0,2019-12-08T00:30
122,False,False,0.0,0,0,0,2019-12-08T00:30
123,False,False,0.0,0,0,0,2019-12-08T00:31
124,False,False,0.0,0,0,0,2019-12-08T00:31
125,False,False,0.0,0,0,0,2019-12-08T00:31
126,False,False,0.0,0,0,0,2019-12-08T00:31
127,False,False,0.0,0,0,0,2019-12-08T00:31
128,True,True,10.4,46,87,0,2019-12-08T00:31
129,True,False,0.0,3111,4534,0,2019-12-08T00:32
130,False,False,0.0,0,0,0,2019-12-08T00:32
131,False,False,0.0,0,0,0,2019-12-08T00:32
132,False,False,0.0,0,0,0,2019-12-08T00:32
133,False,False,0.0,0,0,0,2019-12-08T00:33
134,False,False,0.0,0,0,0,2019-12-08T00:33
135,False,False,0.0,0,0,0,2019-12-08T00:33
136,False,False,0.0,0,0,0,2019-12-08T00:34
137,False,False,0.0,0,0,0,2019-12-08T00:34
138,False,False,0.0,0,0,0,2019-12-08T00:34
139,False,False,0.0,0,0,0,2019-12-08T00:35
140,False,False,0.0,0,0,0,2019-12-08T00:35
141,False,False,0.0,0,0,0,2019-12-08T00:35
142,False,False,0.0,0,0,0,2019-12-08T00:35
143,False,False,0.0,0,0,0,2019-12-08T00:36
144,False,False,0.0,0,0,0,2019-12-08T00:36
145,False,False,0.0,0,0,0,2019-12-08T00:36
146,False,False,0.0,0,0,0,2019-12-08T00:36
147,False,False,0.0,0,0,0,2019-12-08T00:36
148,False,False,0.0,0,0,0,2019-12-08T00:36
149,False,False,0.0,0,0,0,2019-12-08T00:36
150,False,False,0.0,0,0,0,2019-12-08T00:37
151,False,False,0.0,0,0,0,2019-12-08T00:37
152,False,False,0.0,0,0,0,2019-12-08T00:37
153,False,False,0.0,0,0,0,2019-12-08T00:37
154,False,False,0.0,0,0,0,2019-12-08T00:38
155,False,False,0.0,0,0,0,2019-12-08T00:38
156,True,True,10.6,38,1046,0,2019-12-08T00:38
157,True,True,10.6,38,1046,0,2019-12-08T00:38
158,False,False,0.0,0,0,0,2019-12-08T00:39
159,False,False,0.0,0,0,0,2019-12-08T00:39
160,False,False,0.0,0,0,0,2019-12-08T00:40
161,False,False,0.0,0,0,0,2019-12-08T00:40
162,False,False,0.0,0,0,0,2019-12-08T00:40
163,False,False,0.0,0,0,0,2019-12-08T00:40
164,False,False,0.0,0,0,0,2019-12-08T00:40
165,True,False,0.0,62,339,0,2019-12-08T00:41
166,False,False,0.0,0,0,0,2019-12-08T00:41
167,True,False,0.0,397,563,0,2019-12-08T00:41
168,False,False,0.0,0,0,0,2019-12-08T00:42
169,False,False,0.0,0,0,0,2019-12-08T00:42
170,False,False,0.0,0,0,0,2019-12-08T00:42
171,False,False,0.0,0,0,0,2019-12-08T00:42
172,False,False,0.0,0,0,0,2019-12-08T00:42
173,False,False,0.0,0,0,0,2019-12-08T00:42
174,False,False,0.0,0,0,0,2019-12-08T00:43
175,False,False,0.0,0,0,0,2019-12-08T00:43
176,False,False,0.0,0,0,0,2019-12-08T00:43
177,False,False,0.0,0,0,0,2019-12-08T00:44
178,False,False,0.0,0,0,0,2019-12-08T00:44
179,False,False,0.0,0,0,0,2019-12-08T00:44
180,True,True,7.8,937,2,0,2019-12-08T00:45
181,False,False,0.0,0,0,0,2019-12-08T00:45
182,False,False,0.0,0,0,0,2019-12-08T00:45
183,False,False,0.0,0,0,0,2019-12-08T00:45
184,False,False,0.0,0,0,0,2019-12-08T00:46
185,False,False,0.0,0,0,0,2019-12-08T00:46
186,True,True,4.8,8,843,0,2019-12-08T00:46
187,False,False,0.0,0,0,0,2019-12-08T00:47
188,False,False,0.0,0,0,0,2019-12-08T00:47
189,False,False,0.0,0,0,0,2019-12-08T00:47
190,False,False,0.0,0,0,0,2019-12-08T00:48
191,True,True,8.4,134,217,0,2019-12-08T00:48
192,False,False,0.0,0,0,0,2019-12-08T00:48
193,False,False,0.0,0,0,0,2019-12-08T00:48
194,False,False,0.0,0,0,0,2019-12-08T00:48
195,False,False,0.0,0,0,0,2019-12-08T00:48
196,True,True,11.8,46,75,0,2019-12-08T00:48
197,False,False,0.0,0,0,0,2019-12-08T00:49
198,False,False,0.0,0,0,0,2019-12-08T00:49
199,False,False,0.0,0,0,0,2019-12-08T00:49
200,False,False,0.0,0,0,0,2019-12-08T00:49
201,False,False,0.0,0,0,0,2019-12-08T00:49
202,True,True,11.6,38,965,0,2019-12-08T00:49
203,False,False,0.0,0,0,0,2019-12-08T00:50
204,False,False,0.0,0,0,0,2019-12-08T00:50
205,False,False,0.0,0,0,0,2019-12-08T00:50
206,False,False,0.0,0,0,0,2019-12-08T00:50
207,False,False,0.0,0,0,0,2019-12-08T00:50
208,False,False,0.0,0,0,0,2019-12-08T00:50
209,False,False,0.0,0,0,0,2019-12-08T00:50
210,False,False,0.0,0,0,0,2019-12-08T00:51
211,False,False,0.0,0,0,0,2019-12-08T00:51
212,False,False,0.0,0,0,0,2019-12-08T00:51
213,True,False,0.0,194,445,0,2019-12-08T00:51
214,False,False,0.0,0,0,0,2019-12-08T00:52
215,False,False,0.0,0,0,0,2019-12-08T00:53
216,False,False,0.0,0,0,0,2019-12-08T00:54
217,True,True,4.8,10,904,0,2019-12-08T00:54
218,False,False,0.0,0,0,0,2019-12-08T00:54
219,False,False,0.0,0,0,0,2019-12-08T00:55
220,True,False,0.0,2054,3789,0,2019-12-08T00:55
221,False,False,0.0,0,0,0,2019-12-08T00:55
222,True,True,14.2,26027,44843,0,2019-12-08T00:55
223,False,False,0.0,0,0,0,2019-12-08T00:55
224,False,False,0.0,0,0,0,2019-12-08T00:55
225,False,False,0.0,0,0,0,2019-12-08T00:55
226,False,False,0.0,0,0,0,2019-12-08T00:55
227,False,False,0.0,0,0,0,2019-12-08T00:55
228,False,False,0.0,0,0,0,2019-12-08T00:55
229,True,False,0.0,482,424,0,2019-12-08T00:55
230,False,False,0.0,0,0,0,2019-12-08T00:57
231,False,False,0.0,0,0,0,2019-12-08T00:57
232,False,False,0.0,0,0,0,2019-12-08T00:57
233,False,False,0.0,0,0,0,2019-12-08T00:57
234,False,False,0.0,0,0,0,2019-12-08T00:58
235,False,False,0.0,0,0,0,2019-12-08T00:58
236,False,False,0.0,0,0,0,2019-12-08T00:58
237,False,False,0.0,0,0,0,2019-12-08T00:58
238,False,False,0.0,0,0,0,2019-12-08T00:58
239,True,False,0.0,51,59,0,2019-12-08T00:58
240,False,False,0.0,0,0,0,2019-12-08T00:58
241,False,False,0.0,0,0,0,2019-12-08T00:59
242,False,False,0.0,0,0,0,2019-12-08T00:59
243,False,False,0.0,0,0,0,2019-12-08T00:59
244,False,False,0.0,0,0,0,2019-12-08T01:00
245,False,False,0.0,0,0,0,2019-12-08T01:00
246,False,False,0.0,0,0,0,2019-12-08T01:00
247,False,False,0.0,0,0,0,2019-12-08T01:00
248,True,True,8.8,44,913,0,2019-12-08T01:01
249,False,False,0.0,0,0,0,2019-12-08T01:01
250,True,True,12.0,63,18,0,2019-12-08T01:01
251,True,True,5.0,2119,1637,0,2019-12-08T01:01
252,False,False,0.0,0,0,0,2019-12-08T01:01
253,False,False,0.0,0,0,0,2019-12-08T01:01
254,False,False,0.0,0,0,0,2019-12-08T01:01
255,False,False,0.0,0,0,0,2019-12-08T01:02
256,False,False,0.0,0,0,0,2019-12-08T01:02
257,False,False,0.0,0,0,0,2019-12-08T01:02
258,False,False,0.0,0,0,0,2019-12-08T01:02
259,False,False,0.0,0,0,0,2019-12-08T01:02
260,True,False,0.0,1,41,0,2019-12-08T01:02
261,False,False,0.0,0,0,0,2019-12-08T01:03
262,False,False,0.0,0,0,0,2019-12-08T01:03
263,False,False,0.0,0,0,0,2019-12-08T01:03
264,False,False,0.0,0,0,0,2019-12-08T01:03
265,False,False,0.0,0,0,0,2019-12-08T01:03
266,False,False,0.0,0,0,0,2019-12-08T01:03
267,True,False,0.0,4,222,0,2019-12-08T01:04
268,True,False,0.0,4,222,0,2019-12-08T01:04
269,False,False,0.0,0,0,0,2019-12-08T01:04
270,False,False,0.0,0,0,0,2019-12-08T01:05
271,False,False,0.0,0,0,0,2019-12-08T01:05
272,False,False,0.0,0,0,0,2019-12-08T01:05
273,False,False,0.0,0,0,0,2019-12-08T01:05
274,False,False,0.0,0,0,0,2019-12-08T01:06
275,False,False,0.0,0,0,0,2019-12-08T01:06
276,False,False,0.0,0,0,0,2019-12-08T01:07
277,False,False,0.0,0,0,0,2019-12-08T01:07
278,False,False,0.0,0,0,0,2019-12-08T01:07
279,False,False,0.0,0,0,0,2019-12-08T01:08
280,False,False,0.0,0,0,0,2019-12-08T01:08
281,False,False,0.0,0,0,0,2019-12-08T01:08
282,False,False,0.0,0,0,0,2019-12-08T01:08
283,False,False,0.0,0,0,0,2019-12-08T01:08
284,False,False,0.0,0,0,0,2019-12-08T01:08
285,False,False,0.0,0,0,0,2019-12-08T01:08
286,False,False,0.0,0,0,0,2019-12-08T01:09
287,False,False,0.0,0,0,0,2019-12-08T01:09
288,False,False,0.0,0,0,0,2019-12-08T01:10
289,False,False,0.0,0,0,0,2019-12-08T01:10
290,False,False,0.0,0,0,0,2019-12-08T01:12
291,False,False,0.0,0,0,0,2019-12-08T01:12
292,True,True,7.4,6,0,0,2019-12-08T01:12
293,False,False,0.0,0,0,0,2019-12-08T01:12
294,True,False,0.0,34,330,0,2019-12-08T01:12
295,False,False,0.0,0,0,0,2019-12-08T01:12
296,False,False,0.0,0,0,0,2019-12-08T01:12
297,False,False,0.0,0,0,0,2019-12-08T01:13
298,False,False,0.0,0,0,0,2019-12-08T01:13
299,False,False,0.0,0,0,0,2019-12-08T01:13
300,False,False,0.0,0,0,0,2019-12-08T01:13
301,False,False,0.0,0,0,0,2019-12-08T01:13
302,False,False,0.0,0,0,0,2019-12-08T01:14
303,False,False,0.0,0,0,0,2019-12-08T01:14
304,False,False,0.0,0,0,0,2019-12-08T01:14
305,True,False,0.0,2,76,0,2019-12-08T01:15
306,False,False,0.0,0,0,0,2019-12-08T01:15
307,False,False,0.0,0,0,0,2019-12-08T01:15
308,False,False,0.0,0,0,0,2019-12-08T01:16
309,False,False,0.0,0,0,0,2019-12-08T01:17
310,False,False,0.0,0,0,0,2019-12-08T01:17
311,False,False,0.0,0,0,0,2019-12-08T01:17
312,False,False,0.0,0,0,0,2019-12-08T01:17
313,False,False,0.0,0,0,0,2019-12-08T01:17
314,False,False,0.0,0,0,0,2019-12-08T01:18
315,False,False,0.0,0,0,0,2019-12-08T01:18
316,True,True,7.8,977,2,0,2019-12-08T01:18
317,False,False,0.0,0,0,0,2019-12-08T01:18
318,False,False,0.0,0,0,0,2019-12-08T01:18
319,False,False,0.0,0,0,0,2019-12-08T01:18
320,False,False,0.0,0,0,0,2019-12-08T01:18
321,False,False,0.0,0,0,0,2019-12-08T01:19
322,False,False,0.0,0,0,0,2019-12-08T01:19
323,False,False,0.0,0,0,0,2019-12-08T01:19
324,True,True,7.8,6,0,0,2019-12-08T01:19
325,False,False,0.0,0,0,0,2019-12-08T01:19
326,False,False,0.0,0,0,0,2019-12-08T01:20
327,True,True,9.0,14,885,0,2019-12-08T01:20
328,True,True,9.0,6,927,0,2019-12-08T01:21
329,True,False,0.0,63,393,0,2019-12-08T01:21
330,False,False,0.0,0,0,0,2019-12-08T01:21
331,False,False,0.0,0,0,0,2019-12-08T01:21
332,False,False,0.0,0,0,0,2019-12-08T01:21
333,False,False,0.0,0,0,0,2019-12-08T01:22
334,False,False,0.0,0,0,0,2019-12-08T01:22
335,True,False,0.0,152,576,0,2019-12-08T01:22
336,False,False,0.0,0,0,0,2019-12-08T01:22
337,False,False,0.0,0,0,0,2019-12-08T01:22
338,False,False,0.0,0,0,0,2019-12-08T01:22
339,False,False,0.0,0,0,0,2019-12-08T01:22
340,False,False,0.0,0,0,0,2019-12-08T01:23
341,True,True,10.4,37,74,0,2019-12-08T01:23
342,True,True,11.8,45,51,0,2019-12-08T01:23
343,False,False,0.0,0,0,0,2019-12-08T01:24
344,False,False,0.0,0,0,0,2019-12-08T01:24
345,False,False,0.0,0,0,0,2019-12-08T01:24
346,False,False,0.0,0,0,0,2019-12-08T01:24
347,False,False,0.0,0,0,0,2019-12-08T01:25
348,False,False,0.0,0,0,0,2019-12-08T01:25
349,False,False,0.0,0,0,0,2019-12-08T01:25
350,False,False,0.0,0,0,0,2019-12-08T01:25
351,False,False,0.0,0,0,0,2019-12-08T01:25
352,True,True,11.8,26,995,0,2019-12-08T01:26
353,False,False,0.0,0,0,0,2019-12-08T01:26
354,False,False,0.0,0,0,0,2019-12-08T01:27
355,False,False,0.0,0,0,0,2019-12-08T01:27
356,False,False,0.0,0,0,0,2019-12-08T01:27
357,False,False,0.0,0,0,0,2019-12-08T01:27
358,False,False,0.0,0,0,0,2019-12-08T01:27
359,False,False,0.0,0,0,0,2019-12-08T01:28
360,False,False,0.0,0,0,0,2019-12-08T01:28
361,False,False,0.0,0,0,0,2019-12-08T01:28
362,False,False,0.0,0,0,0,2019-12-08T01:28
363,False,False,0.0,0,0,0,2019-12-08T01:28
364,False,False,0.0,0,0,0,2019-12-08T01:28
365,False,False,0.0,0,0,0,2019-12-08T01:29
366,False,False,0.0,0,0,0,2019-12-08T01:29
367,False,False,0.0,0,0,0,2019-12-08T01:29
368,False,False,0.0,0,0,0,2019-12-08T01:29
369,False,False,0.0,0,0,0,2019-12-08T01:30
370,False,False,0.0,0,0,0,2019-12-08T01:30
371,False,False,0.0,0,0,0,2019-12-08T01:30
372,False,False,0.0,0,0,0,2019-12-08T01:30
373,False,False,0.0,0,0,0,2019-12-08T01:30
374,False,False,0.0,0,0,0,2019-12-08T01:30
375,False,False,0.0,0,0,0,2019-12-08T01:31
376,False,False,0.0,0,0,0,2019-12-08T01:31
377,False,False,0.0,0,0,0,2019-12-08T01:31
378,False,False,0.0,0,0,0,2019-12-08T01:32
379,False,False,0.0,0,0,0,2019-12-08T01:32
380,False,False,0.0,0,0,0,2019-12-08T01:32
381,False,False,0.0,0,0,0,2019-12-08T01:33
382,False,False,0.0,0,0,0,2019-12-08T01:33
383,False,False,0.0,0,0,0,2019-12-08T01:33
384,False,False,0.0,0,0,0,2019-12-08T01:34
385,False,False,0.0,0,0,0,2019-12-08T01:34
386,False,False,0.0,0,0,0,2019-12-08T01:35
387,False,False,0.0,0,0,0,2019-12-08T01:35
388,False,False,0.0,0,0,0,2019-12-08T01:35
389,False,False,0.0,0,0,0,2019-12-08T01:36
390,False,False,0.0,0,0,0,2019-12-08T01:36
391,False,False,0.0,0,0,0,2019-12-08T01:36
392,False,False,0.0,0,0,0,2019-12-08T01:37
393,True,False,0.0,101,6,0,2019-12-08T01:37
394,False,False,0.0,0,0,0,2019-12-08T01:37
395,False,False,0.0,0,0,0,2019-12-08T01:38
396,False,False,0.0,0,0,0,2019-12-08T01:38
397,False,False,0.0,0,0,0,2019-12-08T01:38
398,False,False,0.0,0,0,0,2019-12-08T01:38
399,False,False,0.0,0,0,0,2019-12-08T01:38
400,False,False,0.0,0,0,0,2019-12-08T01:39
401,False,False,0.0,0,0,0,2019-12-08T01:39
402,True,True,9.2,6,822,0,2019-12-08T01:39
403,False,False,0.0,0,0,0,2019-12-08T01:39
404,False,False,0.0,0,0,0,2019-12-08T01:39
405,False,False,0.0,0,0,0,2019-12-08T01:39
406,False,False,0.0,0,0,0,2019-12-08T01:40
407,False,False,0.0,0,0,0,2019-12-08T01:41
408,False,False,0.0,0,0,0,2019-12-08T01:41
409,False,False,0.0,0,0,0,2019-12-08T01:41
410,False,False,0.0,0,0,0,2019-12-08T01:41
411,False,False,0.0,0,0,0,2019-12-08T01:41
412,False,False,0.0,0,0,0,2019-12-08T01:42
413,False,False,0.0,0,0,0,2019-12-08T01:42
414,False,False,0.0,0,0,0,2019-12-08T01:42
415,True,False,0.0,139,82,0,2019-12-08T01:42
416,False,False,0.0,0,0,0,2019-12-08T01:42
417,False,False,0.0,0,0,0,2019-12-08T01:42
418,False,False,0.0,0,0,0,2019-12-08T01:43
419,False,False,0.0,0,0,0,2019-12-08T01:43
420,False,False,0.0,0,0,0,2019-12-08T01:43
421,False,False,0.0,0,0,0,2019-12-08T01:43
422,False,False,0.0,0,0,0,2019-12-08T01:43
423,True,False,0.0,116,144,0,2019-12-08T01:43
424,True,True,4.8,2904,2607,0,2019-12-08T01:45
425,False,False,0.0,0,0,0,2019-12-08T01:45
426,False,False,0.0,0,0,0,2019-12-08T01:45
427,False,False,0.0,0,0,0,2019-12-08T01:46
428,False,False,0.0,0,0,0,2019-12-08T01:46
429,False,False,0.0,0,0,0,2019-12-08T01:46
430,False,False,0.0,0,0,0,2019-12-08T01:46
431,False,False,0.0,0,0,0,2019-12-08T01:46
432,False,False,0.0,0,0,0,2019-12-08T01:47
433,False,False,0.0,0,0,0,2019-12-08T01:47
434,False,False,0.0,0,0,0,2019-12-08T01:47
435,False,False,0.0,0,0,0,2019-12-08T01:47
436,False,False,0.0,0,0,0,2019-12-08T01:47
437,True,False,0.0,29,309,0,2019-12-08T01:47
438,False,False,0.0,0,0,0,2019-12-08T01:47
439,False,False,0.0,0,0,0,2019-12-08T01:47
440,False,False,0.0,0,0,0,2019-12-08T01:47
441,False,False,0.0,0,0,0,2019-12-08T01:47
442,True,True,10.6,46,1079,0,2019-12-08T01:47
443,False,False,0.0,0,0,0,2019-12-08T01:48
444,False,False,0.0,0,0,0,2019-12-08T01:48
445,False,False,0.0,0,0,0,2019-12-08T01:48
446,False,False,0.0,0,0,0,2019-12-08T01:48
447,False,False,0.0,0,0,0,2019-12-08T01:48
448,False,False,0.0,0,0,0,2019-12-08T01:48
449,False,False,0.0,0,0,0,2019-12-08T01:48
450,False,False,0.0,0,0,0,2019-12-08T01:49
451,False,False,0.0,0,0,0,2019-12-08T01:49
452,False,False,0.0,0,0,0,2019-12-08T01:49
453,False,False,0.0,0,0,0,2019-12-08T01:49
454,False,False,0.0,0,0,0,2019-12-08T01:49
455,True,False,0.0,2,2,0,2019-12-08T01:49
456,False,False,0.0,0,0,0,2019-12-08T01:50
457,True,False,0.0,116,156,0,2019-12-08T01:50
458,False,False,0.0,0,0,0,2019-12-08T01:50
459,False,False,0.0,0,0,0,2019-12-08T01:50
460,True,False,0.0,11,51,0,2019-12-08T01:50
461,False,False,0.0,0,0,0,2019-12-08T01:50
462,False,False,0.0,0,0,0,2019-12-08T01:51
463,True,False,0.0,134,113,0,2019-12-08T01:52
464,False,False,0.0,0,0,0,2019-12-08T01:52
465,False,False,0.0,0,0,0,2019-12-08T01:52
466,False,False,0.0,0,0,0,2019-12-08T01:52
467,False,False,0.0,0,0,0,2019-12-08T01:52
468,True,True,12.0,45,49,0,2019-12-08T01:52
469,False,False,0.0,0,0,0,2019-12-08T01:52
470,False,False,0.0,0,0,0,2019-12-08T01:53
471,True,False,0.0,168,200,0,2019-12-08T01:53
472,False,False,0.0,0,0,0,2019-12-08T01:53
473,False,False,0.0,0,0,0,2019-12-08T01:53
474,False,False,0.0,0,0,0,2019-12-08T01:53
475,False,False,0.0,0,0,0,2019-12-08T01:53
476,True,True,10.6,53,909,0,2019-12-08T01:53
477,False,False,0.0,0,0,0,2019-12-08T01:53
478,False,False,0.0,0,0,0,2019-12-08T01:54
479,False,False,0.0,0,0,0,2019-12-08T01:54
480,False,False,0.0,0,0,0,2019-12-08T01:55
481,False,False,0.0,0,0,0,2019-12-08T01:55
482,False,False,0.0,0,0,0,2019-12-08T01:56
483,False,False,0.0,0,0,0,2019-12-08T01:56
484,False,False,0.0,0,0,0,2019-12-08T01:56
485,False,False,0.0,0,0,0,2019-12-08T01:56
486,True,False,0.0,6,255,0,2019-12-08T01:56
487,False,False,0.0,0,0,0,2019-12-08T01:56
488,False,False,0.0,0,0,0,2019-12-08T01:56
489,False,False,0.0,0,0,0,2019-12-08T01:56
490,False,False,0.0,0,0,0,2019-12-08T01:57
491,False,False,0.0,0,0,0,2019-12-08T01:57
492,False,False,0.0,0,0,0,2019-12-08T01:57
493,True,False,0.0,84,6,0,2019-12-08T01:57
494,False,False,0.0,0,0,0,2019-12-08T01:58
495,False,False,0.0,0,0,0,2019-12-08T01:58
496,False,False,0.0,0,0,0,2019-12-08T01:58
497,True,True,4.6,2396,2048,0,2019-12-08T01:58
498,False,False,0.0,0,0,0,2019-12-08T01:59
499,False,False,0.0,0,0,0,2019-12-08T01:59
500,False,False,0.0,0,0,0,2019-12-08T01:59
501,True,False,0.0,4705,4081,0,2019-12-08T01:59
502,False,False,0.0,0,0,0,2019-12-08T01:59
503,False,False,0.0,0,0,0,2019-12-08T01:59
504,False,False,0.0,0,0,0,2019-12-08T02:00
505,False,False,0.0,0,0,0,2019-12-08T02:00
506,False,False,0.0,0,0,0,2019-12-08T02:00
507,False,False,0.0,0,0,0,2019-12-08T02:00
508,False,False,0.0,0,0,0,2019-12-08T02:00
509,False,False,0.0,0,0,0,2019-12-08T02:00
510,False,False,0.0,0,0,0,2019-12-08T02:00
511,False,False,0.0,0,0,0,2019-12-08T02:01
512,False,False,0.0,0,0,0,2019-12-08T02:01
